id,domain,complexity,template_id,old_constraints,new_constraints,warnings,query_text_ru
videogames_l2_0190,videogames,L2,vg_genre_platform_year,"{""developer_qid"": null, ""developer_ru"": null, ""genre_qid"": ""Q472055"", ""genre_ru"": ""стратегия"", ""platform_qid"": ""Q48493"", ""platform_ru"": ""iOS"", ""publisher_qid"": null, ""publisher_ru"": null, ""series_qid"": null, ""series_ru"": null, ""source_dataset"": ""wikidata"", ""template_id"": ""vg_genre_platform_year"", ""year_from"": 1990, ""year_to"": 2005}","{""genre_ru"": ""стратегия"", ""kind"": ""video_game"", ""platform_ru"": ""iOS"", ""year_from"": 1990, ""year_to"": 2005}",,"Назови 5 видеоигр, жанра «стратегия», на платформе: iOS, в период 1990–2005 годов."
videogames_l2_0192,videogames,L2,vg_genre_platform_year,"{""developer_qid"": null, ""developer_ru"": null, ""genre_qid"": ""Q1610017"", ""genre_ru"": ""симулятор"", ""platform_qid"": ""Q48493"", ""platform_ru"": ""iOS"", ""publisher_qid"": null, ""publisher_ru"": null, ""series_qid"": null, ""series_ru"": null, ""source_dataset"": ""wikidata"", ""template_id"": ""vg_genre_platform_year"", ""year_from"": 2000, ""year_to"": 2010}","{""genre_ru"": ""симулятор"", ""kind"": ""video_game"", ""platform_ru"": ""iOS"", ""year_from"": 2000, ""year_to"": 2010}",,"Назови 5 видеоигр, жанра «симулятор», на платформе: iOS, в период 2000–2010 годов."
videogames_l2_0194,videogames,L2,vg_genre_platform_year,"{""developer_qid"": null, ""developer_ru"": null, ""genre_qid"": ""Q1143132"", ""genre_ru"": ""roguelike"", ""platform_qid"": ""Q13361286"", ""platform_ru"": ""Xbox One"", ""publisher_qid"": null, ""publisher_ru"": null, ""series_qid"": null, ""series_ru"": null, ""source_dataset"": ""wikidata"", ""template_id"": ""vg_genre_platform_year"", ""year_from"": 2010, ""year_to"": 2018}","{""genre_ru"": ""roguelike"", ""kind"": ""video_game"", ""platform_ru"": ""Xbox One"", ""year_from"": 2010, ""year_to"": 2018}",,"Назови 5 видеоигр, жанра «roguelike», на платформе: Xbox One, в период 2010–2018 годов."
videogames_l3_0189,videogames,L3,vg_developer_platform_year,"{""developer_qid"": ""Q3300783"", ""developer_ru"": ""Bethesda Game Studios"", ""genre_qid"": null, ""genre_ru"": null, ""platform_qid"": ""Q13361286"", ""platform_ru"": ""Xbox One"", ""publisher_qid"": null, ""publisher_ru"": null, ""series_qid"": null, ""series_ru"": null, ""source_dataset"": ""wikidata"", ""template_id"": ""vg_developer_platform_year"", ""year_from"": 2012, ""year_to"": 2020}","{""developer_ru"": ""Bethesda Game Studios"", ""kind"": ""video_game"", ""platform_ru"": ""Xbox One"", ""year_from"": 2012, ""year_to"": 2020}",,"Назови 4 игр, где разработчик: Bethesda Game Studios, на платформе: Xbox One, в период 2012–2020 годов."
videogames_l3_0191,videogames,L3,vg_genre_publisher_platform_year,"{""developer_qid"": null, ""developer_ru"": null, ""genre_qid"": ""Q744038"", ""genre_ru"": ""ролевая игра"", ""platform_qid"": ""Q19610114"", ""platform_ru"": ""Nintendo Switch"", ""publisher_qid"": ""Q8093"", ""publisher_ru"": ""Nintendo"", ""series_qid"": null, ""series_ru"": null, ""source_dataset"": ""wikidata"", ""template_id"": ""vg_genre_publisher_platform_year"", ""year_from"": 1995, ""year_to"": 2008}","{""genre_ru"": ""ролевая игра"", ""kind"": ""video_game"", ""platform_ru"": ""Nintendo Switch"", ""publisher_ru"": ""Nintendo"", ""year_from"": 1995, ""year_to"": 2008}",,"Назови 4 видеоигр, жанра «ролевая игра», издатель: Nintendo, на платформе: Nintendo Switch, в период 1995–2008 годов."
videogames_l3_0193,videogames,L3,vg_developer_platform_year,"{""developer_qid"": ""Q94912"", ""developer_ru"": ""Rockstar Games"", ""genre_qid"": null, ""genre_ru"": null, ""platform_qid"": ""Q13361286"", ""platform_ru"": ""Xbox One"", ""publisher_qid"": null, ""publisher_ru"": null, ""series_qid"": null, ""series_ru"": null, ""source_dataset"": ""wikidata"", ""template_id"": ""vg_developer_platform_year"", ""year_from"": 2018, ""year_to"": 2025}","{""developer_ru"": ""Rockstar Games"", ""kind"": ""video_game"", ""platform_ru"": ""Xbox One"", ""year_from"": 2018, ""year_to"": 2025}",,"Назови 4 игр, где разработчик: Rockstar Games, на платформе: Xbox One, в период 2018–2025 годов."
videogames_l3_0195,videogames,L3,vg_developer_platform_year,"{""developer_qid"": ""Q45700"", ""developer_ru"": ""Konami"", ""genre_qid"": null, ""genre_ru"": null, ""platform_qid"": ""Q5014725"", ""platform_ru"": ""PlayStation 4"", ""publisher_qid"": null, ""publisher_ru"": null, ""series_qid"": null, ""series_ru"": null, ""source_dataset"": ""wikidata"", ""template_id"": ""vg_developer_platform_year"", ""year_from"": 2006, ""year_to"": 2014}","{""developer_ru"": ""Konami"", ""kind"": ""video_game"", ""platform_ru"": ""PlayStation 4"", ""year_from"": 2006, ""year_to"": 2014}",,"Назови 4 игр, где разработчик: Konami, на платформе: PlayStation 4, в период 2006–2014 годов."
videogames_l3_0197,videogames,L3,vg_developer_platform_year,"{""developer_qid"": ""Q14428"", ""developer_ru"": ""Capcom"", ""genre_qid"": null, ""genre_ru"": null, ""platform_qid"": ""Q63184502"", ""platform_ru"": ""PlayStation 5"", ""publisher_qid"": null, ""publisher_ru"": null, ""series_qid"": null, ""series_ru"": null, ""source_dataset"": ""wikidata"", ""template_id"": ""vg_developer_platform_year"", ""year_from"": 2018, ""year_to"": 2025}","{""developer_ru"": ""Capcom"", ""kind"": ""video_game"", ""platform_ru"": ""PlayStation 5"", ""year_from"": 2018, ""year_to"": 2025}",,"Назови 4 игр, где разработчик: Capcom, на платформе: PlayStation 5, в период 2018–2025 годов."
videogames_l3_0199,videogames,L3,vg_series_platform_year,"{""developer_qid"": null, ""developer_ru"": null, ""genre_qid"": null, ""genre_ru"": null, ""platform_qid"": ""Q19610114"", ""platform_ru"": ""Nintendo Switch"", ""publisher_qid"": null, ""publisher_ru"": null, ""series_qid"": ""Q4803535"", ""series_ru"": ""Mario"", ""source_dataset"": ""wikidata"", ""template_id"": ""vg_series_platform_year"", ""year_from"": 2012, ""year_to"": 2020}","{""kind"": ""video_game"", ""platform_ru"": ""Nintendo Switch"", ""series_ru"": ""Mario"", ""year_from"": 2012, ""year_to"": 2020}",,"Назови 4 игр, из серии «Mario», на платформе: Nintendo Switch, в период 2012–2020 годов."
videogames_l3_0201,videogames,L3,vg_developer_platform_year,"{""developer_qid"": ""Q14428"", ""developer_ru"": ""Capcom"", ""genre_qid"": null, ""genre_ru"": null, ""platform_qid"": ""Q1406"", ""platform_ru"": ""Windows"", ""publisher_qid"": null, ""publisher_ru"": null, ""series_qid"": null, ""series_ru"": null, ""source_dataset"": ""wikidata"", ""template_id"": ""vg_developer_platform_year"", ""year_from"": 2018, ""year_to"": 2025}","{""developer_ru"": ""Capcom"", ""kind"": ""video_game"", ""platform_ru"": ""Windows"", ""year_from"": 2018, ""year_to"": 2025}",,"Назови 4 игр, где разработчик: Capcom, на платформе: Windows, в период 2018–2025 годов."
videogames_l3_0203,videogames,L3,vg_series_platform_year,"{""developer_qid"": null, ""developer_ru"": null, ""genre_qid"": null, ""genre_ru"": null, ""platform_qid"": ""Q1406"", ""platform_ru"": ""Windows"", ""publisher_qid"": null, ""publisher_ru"": null, ""series_qid"": ""Q420292"", ""series_ru"": ""Assassin's Creed"", ""source_dataset"": ""wikidata"", ""template_id"": ""vg_series_platform_year"", ""year_from"": 2006, ""year_to"": 2014}","{""kind"": ""video_game"", ""platform_ru"": ""Windows"", ""series_ru"": ""Assassin's Creed"", ""year_from"": 2006, ""year_to"": 2014}",,"Назови 4 игр, из серии «Assassin's Creed», на платформе: Windows, в период 2006–2014 годов."
videogames_l3_0205,videogames,L3,vg_genre_publisher_platform_year,"{""developer_qid"": null, ""developer_ru"": null, ""genre_qid"": ""Q472055"", ""genre_ru"": ""стратегия"", ""platform_qid"": ""Q1406"", ""platform_ru"": ""Windows"", ""publisher_qid"": ""Q73801"", ""publisher_ru"": ""Xbox Game Studios"", ""series_qid"": null, ""series_ru"": null, ""source_dataset"": ""wikidata"", ""template_id"": ""vg_genre_publisher_platform_year"", ""year_from"": 2012, ""year_to"": 2020}","{""genre_ru"": ""стратегия"", ""kind"": ""video_game"", ""platform_ru"": ""Windows"", ""publisher_ru"": ""Xbox Game Studios"", ""year_from"": 2012, ""year_to"": 2020}",,"Назови 4 видеоигр, жанра «стратегия», издатель: Xbox Game Studios, на платформе: Windows, в период 2012–2020 годов."
videogames_l3_0207,videogames,L3,vg_developer_platform_year,"{""developer_qid"": ""Q14428"", ""developer_ru"": ""Capcom"", ""genre_qid"": null, ""genre_ru"": null, ""platform_qid"": ""Q13361286"", ""platform_ru"": ""Xbox One"", ""publisher_qid"": null, ""publisher_ru"": null, ""series_qid"": null, ""series_ru"": null, ""source_dataset"": ""wikidata"", ""template_id"": ""vg_developer_platform_year"", ""year_from"": 1995, ""year_to"": 2008}","{""developer_ru"": ""Capcom"", ""kind"": ""video_game"", ""platform_ru"": ""Xbox One"", ""year_from"": 1995, ""year_to"": 2008}",,"Назови 4 игр, где разработчик: Capcom, на платформе: Xbox One, в период 1995–2008 годов."
videogames_l3_0209,videogames,L3,vg_developer_platform_year,"{""developer_qid"": ""Q204474"", ""developer_ru"": ""id Software"", ""genre_qid"": null, ""genre_ru"": null, ""platform_qid"": ""Q1406"", ""platform_ru"": ""Windows"", ""publisher_qid"": null, ""publisher_ru"": null, ""series_qid"": null, ""series_ru"": null, ""source_dataset"": ""wikidata"", ""template_id"": ""vg_developer_platform_year"", ""year_from"": 2018, ""year_to"": 2025}","{""developer_ru"": ""id Software"", ""kind"": ""video_game"", ""platform_ru"": ""Windows"", ""year_from"": 2018, ""year_to"": 2025}",,"Назови 4 игр, где разработчик: id Software, на платформе: Windows, в период 2018–2025 годов."
videogames_l3_0213,videogames,L3,vg_developer_platform_year,"{""developer_qid"": ""Q45700"", ""developer_ru"": ""Konami"", ""genre_qid"": null, ""genre_ru"": null, ""platform_qid"": ""Q1406"", ""platform_ru"": ""Windows"", ""publisher_qid"": null, ""publisher_ru"": null, ""series_qid"": null, ""series_ru"": null, ""source_dataset"": ""wikidata"", ""template_id"": ""vg_developer_platform_year"", ""year_from"": 1995, ""year_to"": 2008}","{""developer_ru"": ""Konami"", ""kind"": ""video_game"", ""platform_ru"": ""Windows"", ""year_from"": 1995, ""year_to"": 2008}",,"Назови 4 игр, где разработчик: Konami, на платформе: Windows, в период 1995–2008 годов."
videogames_l3_0215,videogames,L3,vg_developer_platform_year,"{""developer_qid"": ""Q94912"", ""developer_ru"": ""Rockstar Games"", ""genre_qid"": null, ""genre_ru"": null, ""platform_qid"": ""Q94"", ""platform_ru"": ""Android"", ""publisher_qid"": null, ""publisher_ru"": null, ""series_qid"": null, ""series_ru"": null, ""source_dataset"": ""wikidata"", ""template_id"": ""vg_developer_platform_year"", ""year_from"": 2018, ""year_to"": 2025}","{""developer_ru"": ""Rockstar Games"", ""kind"": ""video_game"", ""platform_ru"": ""Android"", ""year_from"": 2018, ""year_to"": 2025}",,"Назови 4 игр, где разработчик: Rockstar Games, на платформе: Android, в период 2018–2025 годов."
videogames_l3_0217,videogames,L3,vg_developer_platform_year,"{""developer_qid"": ""Q45700"", ""developer_ru"": ""Konami"", ""genre_qid"": null, ""genre_ru"": null, ""platform_qid"": ""Q48493"", ""platform_ru"": ""iOS"", ""publisher_qid"": null, ""publisher_ru"": null, ""series_qid"": null, ""series_ru"": null, ""source_dataset"": ""wikidata"", ""template_id"": ""vg_developer_platform_year"", ""year_from"": 2012, ""year_to"": 2020}","{""developer_ru"": ""Konami"", ""kind"": ""video_game"", ""platform_ru"": ""iOS"", ""year_from"": 2012, ""year_to"": 2020}",,"Назови 4 игр, где разработчик: Konami, на платформе: iOS, в период 2012–2020 годов."
videogames_l3_0219,videogames,L3,vg_developer_platform_year,"{""developer_qid"": ""Q94912"", ""developer_ru"": ""Rockstar Games"", ""genre_qid"": null, ""genre_ru"": null, ""platform_qid"": ""Q48493"", ""platform_ru"": ""iOS"", ""publisher_qid"": null, ""publisher_ru"": null, ""series_qid"": null, ""series_ru"": null, ""source_dataset"": ""wikidata"", ""template_id"": ""vg_developer_platform_year"", ""year_from"": 2018, ""year_to"": 2025}","{""developer_ru"": ""Rockstar Games"", ""kind"": ""video_game"", ""platform_ru"": ""iOS"", ""year_from"": 2018, ""year_to"": 2025}",,"Назови 4 игр, где разработчик: Rockstar Games, на платформе: iOS, в период 2018–2025 годов."
videogames_l3_0221,videogames,L3,vg_developer_platform_year,"{""developer_qid"": ""Q14428"", ""developer_ru"": ""Capcom"", ""genre_qid"": null, ""genre_ru"": null, ""platform_qid"": ""Q63184502"", ""platform_ru"": ""PlayStation 5"", ""publisher_qid"": null, ""publisher_ru"": null, ""series_qid"": null, ""series_ru"": null, ""source_dataset"": ""wikidata"", ""template_id"": ""vg_developer_platform_year"", ""year_from"": 2012, ""year_to"": 2020}","{""developer_ru"": ""Capcom"", ""kind"": ""video_game"", ""platform_ru"": ""PlayStation 5"", ""year_from"": 2012, ""year_to"": 2020}",,"Назови 4 игр, где разработчик: Capcom, на платформе: PlayStation 5, в период 2012–2020 годов."
