benchmark_id,source_dataset,source_split,question_en_original,question_ru,reasoning_family,question_type,answer_mode,gold_answers,gold_qids,num_answers,supporting_facts,num_supporting_facts,context_docs,num_context_docs,evidences,num_evidences,bridge_depth_estimate,shallow_bridge_flag,strength_bucket,raw_answer,raw_type,translation_ready_text,needs_translation,needs_rephrase,reconstructability_score,surface_template,domain_hint,question_family,shallow_bridge_reason,is_shallow_bridge_v2,is_bridge_comparison,is_compositional,is_inference,is_comparison,is_single_answer,is_list_like,has_multi_answers,has_rich_evidence,movie_director_pattern,reconstructability_score_v2,reconstruction_bucket_v2,pattern_count,pattern_score_max,pattern_score_mean,pattern_domains
2wiki_43bd8712089811ebbd77ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director was born first, The Last Exploits Of The Olsen Gang or My Name Is Tanino?",,bridge_comparison,bridge_comparison,single,['The Last Exploits Of The Olsen Gang'],[],1,[],0,[],0,[],0,3,False,medium,The Last Exploits Of The Olsen Gang,bridge_comparison,"Which film whose director was born first, The Last Exploits Of The Olsen Gang or My Name Is Tanino?",True,True,5,"which film whose director was born first, <ent>name is tanino?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_d6ef950008cc11ebbd93ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, The Town That Dreaded Sundown or Nimirndhu Nil?",,bridge_comparison,bridge_comparison,single,['The Town That Dreaded Sundown'],[],1,[],0,[],0,[],0,3,False,medium,The Town That Dreaded Sundown,bridge_comparison,"Which film whose director was born first, The Town That Dreaded Sundown or Nimirndhu Nil?",True,True,5,"which film whose director was born first, <ent>nil?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_244d7cc008d111ebbd95ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, The Search For John Gissing or When Asia Speaks?",,bridge_comparison,bridge_comparison,single,['When Asia Speaks'],[],1,[],0,[],0,[],0,3,False,medium,When Asia Speaks,bridge_comparison,"Which film whose director was born first, The Search For John Gissing or When Asia Speaks?",True,True,5,"which film whose director was born first, <ent>speaks?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_cd12a3c1085811ebbd5bac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, The Trick In The Sheet or The Golden Gloves Story?",,bridge_comparison,bridge_comparison,single,['The Golden Gloves Story'],[],1,[],0,[],0,[],0,3,False,medium,The Golden Gloves Story,bridge_comparison,"Which film whose director was born first, The Trick In The Sheet or The Golden Gloves Story?",True,True,5,"which film whose director was born first, <ent>story?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_c8d836aa08c411ebbd8eac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, The Other Side Of The Mountain or We Are Young. We Are Strong?",,bridge_comparison,bridge_comparison,single,['The Other Side Of The Mountain'],[],1,[],0,[],0,[],0,3,False,medium,The Other Side Of The Mountain,bridge_comparison,"Which film whose director was born first, The Other Side Of The Mountain or We Are Young. We Are Strong?",True,True,5,"which film whose director was born first, <ent>young. we are strong?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_7a0dbe1608c911ebbd92ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, 1990: The Bronx Warriors or The Dog In The Manger (1996 Film)?",,bridge_comparison,bridge_comparison,single,['1990: The Bronx Warriors'],[],1,[],0,[],0,[],0,3,False,medium,1990: The Bronx Warriors,bridge_comparison,"Which film whose director was born first, 1990: The Bronx Warriors or The Dog In The Manger (1996 Film)?",True,True,5,"which film whose director was born first, <year>: <ent> (<year> film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_ae5a6d97088511ebbd6dac1f6bf848b6,2wikimultihopqa,test,"Which film whose director was born first, Adolescence Of Cain or Win That Girl?",,bridge_comparison,bridge_comparison,single,[],[],0,[],0,[],0,[],0,3,False,medium,,bridge_comparison,"Which film whose director was born first, Adolescence Of Cain or Win That Girl?",True,True,5,"which film whose director was born first, adolescence of cain or win that girl?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_e0ec994408af11ebbd83ac1f6bf848b6,2wikimultihopqa,test,"Which film whose director was born first, Anne Of The Indies or One Hour Of Love?",,bridge_comparison,bridge_comparison,single,[],[],0,[],0,[],0,[],0,3,False,medium,,bridge_comparison,"Which film whose director was born first, Anne Of The Indies or One Hour Of Love?",True,True,5,"which film whose director was born first, anne of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_978cefca087711ebbd67ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, At War In The Diamond Fields or 3 Godfathers (1948 Film)?",,bridge_comparison,bridge_comparison,single,['At War In The Diamond Fields'],[],1,[],0,[],0,[],0,3,False,medium,At War In The Diamond Fields,bridge_comparison,"Which film whose director was born first, At War In The Diamond Fields or 3 Godfathers (1948 Film)?",True,True,5,"which film whose director was born first, at war in <ent> <num> godfathers (<year> film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_ece0edc608c911ebbd92ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Baghban (2003 Film) or Rose Of The Golden West?",,bridge_comparison,bridge_comparison,single,['Rose Of The Golden West'],[],1,[],0,[],0,[],0,3,False,medium,Rose Of The Golden West,bridge_comparison,"Which film whose director was born first, Baghban (2003 Film) or Rose Of The Golden West?",True,True,5,"which film whose director was born first, baghban (<year> film) or rose of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_b04527a0087a11ebbd67ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Barbie In The 12 Dancing Princesses or Armored (Film)?",,bridge_comparison,bridge_comparison,single,['Barbie In The 12 Dancing Princesses'],[],1,[],0,[],0,[],0,3,False,medium,Barbie In The 12 Dancing Princesses,bridge_comparison,"Which film whose director was born first, Barbie In The 12 Dancing Princesses or Armored (Film)?",True,True,5,"which film whose director was born first, barbie in the <num> dancing princesses or armored (film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_922742ad086211ebbd5dac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Ben Is Back or The First Right Of The Child?",,bridge_comparison,bridge_comparison,single,['The First Right Of The Child'],[],1,[],0,[],0,[],0,3,False,medium,The First Right Of The Child,bridge_comparison,"Which film whose director was born first, Ben Is Back or The First Right Of The Child?",True,True,5,"which film whose director was born first, ben is back or <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_f096e9c808d011ebbd95ac1f6bf848b6,2wikimultihopqa,test,"Which film whose director was born first, Blast-Off Girls or Emperor Of The North Pole?",,bridge_comparison,bridge_comparison,single,[],[],0,[],0,[],0,[],0,3,False,medium,,bridge_comparison,"Which film whose director was born first, Blast-Off Girls or Emperor Of The North Pole?",True,True,5,"which film whose director was born first, blast-off girls or emperor of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_b96aa70308ce11ebbd94ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Carolyn Of The Corners or From Here To Eternity?",,bridge_comparison,bridge_comparison,single,['Carolyn Of The Corners'],[],1,[],0,[],0,[],0,3,False,medium,Carolyn Of The Corners,bridge_comparison,"Which film whose director was born first, Carolyn Of The Corners or From Here To Eternity?",True,True,5,"which film whose director was born first, carolyn of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_40c4d0e4087811ebbd67ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Cavalier in Devil's Castle or Warn That Man?",,bridge_comparison,bridge_comparison,single,['Warn That Man'],[],1,[],0,[],0,[],0,3,False,medium,Warn That Man,bridge_comparison,"Which film whose director was born first, Cavalier in Devil's Castle or Warn That Man?",True,True,5,"which film whose director was born first, cavalier in devil's castle or warn that man?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_0338e58208ad11ebbd83ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, City Dump: The Story Of The 1951 Ccny Basketball Scandal or The Cure For Love?",,bridge_comparison,bridge_comparison,single,['The Cure For Love'],[],1,[],0,[],0,[],0,3,False,medium,The Cure For Love,bridge_comparison,"Which film whose director was born first, City Dump: The Story Of The 1951 Ccny Basketball Scandal or The Cure For Love?",True,True,5,"which film whose director was born first, city dump: <ent> <year> ccny basketball scandal or <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_3cc3895d08cf11ebbd94ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Clancy of the Mounted or The Love Trader?",,bridge_comparison,bridge_comparison,single,['The Love Trader'],[],1,[],0,[],0,[],0,3,False,medium,The Love Trader,bridge_comparison,"Which film whose director was born first, Clancy of the Mounted or The Love Trader?",True,True,5,"which film whose director was born first, clancy of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_11bb315208ab11ebbd81ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Controvento or The Third Part Of The Night?",,bridge_comparison,bridge_comparison,single,['The Third Part Of The Night'],[],1,[],0,[],0,[],0,3,False,medium,The Third Part Of The Night,bridge_comparison,"Which film whose director was born first, Controvento or The Third Part Of The Night?",True,True,5,"which film whose director was born first, controvento or <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_0b657802084d11ebbd56ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Counterfeit Lady or Slow Dancing In The Big City?",,bridge_comparison,bridge_comparison,single,['Counterfeit Lady'],[],1,[],0,[],0,[],0,3,False,medium,Counterfeit Lady,bridge_comparison,"Which film whose director was born first, Counterfeit Lady or Slow Dancing In The Big City?",True,True,5,"which film whose director was born first, counterfeit lady or slow dancing in <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_78cd010e08a611ebbd7fac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Crane World or Three Bewildered People In The Night?",,bridge_comparison,bridge_comparison,single,['Three Bewildered People In The Night'],[],1,[],0,[],0,[],0,3,False,medium,Three Bewildered People In The Night,bridge_comparison,"Which film whose director was born first, Crane World or Three Bewildered People In The Night?",True,True,5,"which film whose director was born first, crane world or three bewildered people in <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_5c211b6a08df11ebbda0ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Cry Of The Banshee or Blind Date (1996 Film)?",,bridge_comparison,bridge_comparison,single,['Cry Of The Banshee'],[],1,[],0,[],0,[],0,3,False,medium,Cry Of The Banshee,bridge_comparison,"Which film whose director was born first, Cry Of The Banshee or Blind Date (1996 Film)?",True,True,5,"which film whose director was born first, cry of <ent> (<year> film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_76e79ec208e111ebbda2ac1f6bf848b6,2wikimultihopqa,test,"Which film whose director was born first, Daughter Of The Nile or Capulina Speedy González?",,bridge_comparison,bridge_comparison,single,[],[],0,[],0,[],0,[],0,3,False,medium,,bridge_comparison,"Which film whose director was born first, Daughter Of The Nile or Capulina Speedy González?",True,True,5,"which film whose director was born first, daughter of <ent>gonzález?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_2089828e08dc11ebbd9cac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Day Of The Painter or Finding Fela?",,bridge_comparison,bridge_comparison,single,['Day Of The Painter'],[],1,[],0,[],0,[],0,3,False,medium,Day Of The Painter,bridge_comparison,"Which film whose director was born first, Day Of The Painter or Finding Fela?",True,True,5,"which film whose director was born first, day of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_924f204108be11ebbd8aac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, De Stille Oceaan or The Soul Of The Children?",,bridge_comparison,bridge_comparison,single,['The Soul Of The Children'],[],1,[],0,[],0,[],0,3,False,medium,The Soul Of The Children,bridge_comparison,"Which film whose director was born first, De Stille Oceaan or The Soul Of The Children?",True,True,5,"which film whose director was born first, de stille oceaan or <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_ef25b93d089b11ebbd78ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director was born first, Del Rosa Al Amarillo or Rose Of The Yukon?",,bridge_comparison,bridge_comparison,single,['Rose Of The Yukon'],[],1,[],0,[],0,[],0,3,False,medium,Rose Of The Yukon,bridge_comparison,"Which film whose director was born first, Del Rosa Al Amarillo or Rose Of The Yukon?",True,True,5,"which film whose director was born first, del rosa al amarillo or rose of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_115f591808b511ebbd88ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director was born first, Deported Women Of The Ss Special Section or Custodio De Señoras?",,bridge_comparison,bridge_comparison,single,['Deported Women Of The Ss Special Section'],[],1,[],0,[],0,[],0,3,False,medium,Deported Women Of The Ss Special Section,bridge_comparison,"Which film whose director was born first, Deported Women Of The Ss Special Section or Custodio De Señoras?",True,True,5,"which film whose director was born first, deported women of <ent>señoras?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_5d6a8cef089511ebbd75ac1f6bf848b6,2wikimultihopqa,test,"Which film whose director was born first, Der König Von Kreuzberg or That Thing You Do!?",,bridge_comparison,bridge_comparison,single,[],[],0,[],0,[],0,[],0,3,False,medium,,bridge_comparison,"Which film whose director was born first, Der König Von Kreuzberg or That Thing You Do!?",True,True,5,"which film whose director was born first, der könig von kreuzberg or that thing you do!?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_17120e4808d111ebbd95ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Diane Of The Green Van or Un Extraño En La Escalera?",,bridge_comparison,bridge_comparison,single,['Diane Of The Green Van'],[],1,[],0,[],0,[],0,3,False,medium,Diane Of The Green Van,bridge_comparison,"Which film whose director was born first, Diane Of The Green Van or Un Extraño En La Escalera?",True,True,5,"which film whose director was born first, diane of <ent>extraño en la escalera?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
