benchmark_id,source_dataset,source_split,question_en_original,question_ru,reasoning_family,question_type,answer_mode,gold_answers,gold_qids,num_answers,supporting_facts,num_supporting_facts,context_docs,num_context_docs,evidences,num_evidences,bridge_depth_estimate,shallow_bridge_flag,strength_bucket,raw_answer,raw_type,translation_ready_text,needs_translation,needs_rephrase,reconstructability_score
2wiki_0d5b765208c511ebbd8eac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Grete Minde or The Nature Of The Beast (1995 Film)?",,bridge_comparison,bridge_comparison,single,['Grete Minde'],[],1,[],0,[],0,[],0,3,False,medium,Grete Minde,bridge_comparison,"Which film whose director was born first, Grete Minde or The Nature Of The Beast (1995 Film)?",True,True,5
2wiki_7c0c05b1085911ebbd5bac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who is older than the other, Sooryavanshi or The Man Who Cheated Himself?",,bridge_comparison,bridge_comparison,single,['The Man Who Cheated Himself'],[],1,[],0,[],0,[],0,3,False,medium,The Man Who Cheated Himself,bridge_comparison,"Which film has the director who is older than the other, Sooryavanshi or The Man Who Cheated Himself?",True,True,5
2wiki_511fc9f1084e11ebbd56ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, The Man Who Paid or Udayanan Vasavadatta?",,bridge_comparison,bridge_comparison,single,['Udayanan Vasavadatta'],[],1,[],0,[],0,[],0,3,False,medium,Udayanan Vasavadatta,bridge_comparison,"Which film whose director is younger, The Man Who Paid or Udayanan Vasavadatta?",True,True,5
2wiki_64ac9f46087811ebbd67ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Secrets Of The City or The Abandoned (1945 Film)?",,bridge_comparison,bridge_comparison,single,['Secrets Of The City'],[],1,[],0,[],0,[],0,3,False,medium,Secrets Of The City,bridge_comparison,"Which film whose director was born first, Secrets Of The City or The Abandoned (1945 Film)?",True,True,5
2wiki_84c0902c08e511ebbda4ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Lulu (2014 Film) or The Words That Built America?",,bridge_comparison,bridge_comparison,single,['The Words That Built America'],[],1,[],0,[],0,[],0,3,False,medium,The Words That Built America,bridge_comparison,"Which film whose director was born first, Lulu (2014 Film) or The Words That Built America?",True,True,5
2wiki_ffb81d7b08ce11ebbd94ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died first, Wolves Of The Rail or Oliver The Eighth?",,bridge_comparison,bridge_comparison,single,['Wolves Of The Rail'],[],1,[],0,[],0,[],0,3,False,medium,Wolves Of The Rail,bridge_comparison,"Which film has the director who died first, Wolves Of The Rail or Oliver The Eighth?",True,True,5
2wiki_d427a33d08e311ebbda4ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director born later, Vellai Roja or Where Were You When the Lights Went Out??",,bridge_comparison,bridge_comparison,single,['Vellai Roja'],[],1,[],0,[],0,[],0,3,False,medium,Vellai Roja,bridge_comparison,"Which film has the director born later, Vellai Roja or Where Were You When the Lights Went Out??",True,True,5
2wiki_4a0286d608b111ebbd85ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died first, Send A Woman When The Devil Fails or The West~Bound Limited?",,bridge_comparison,bridge_comparison,single,['The West~Bound Limited'],[],1,[],0,[],0,[],0,3,False,medium,The West~Bound Limited,bridge_comparison,"Which film has the director who died first, Send A Woman When The Devil Fails or The West~Bound Limited?",True,True,5
2wiki_cb0f27f208a711ebbd7fac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born earlier, The Little French Girl or The Bath In The Barn (1956 Film)?",,bridge_comparison,bridge_comparison,single,['The Little French Girl'],[],1,[],0,[],0,[],0,3,False,medium,The Little French Girl,bridge_comparison,"Which film has the director who was born earlier, The Little French Girl or The Bath In The Barn (1956 Film)?",True,True,5
2wiki_f259c218085711ebbd5aac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who is older, The Tie That Binds (1995 Film) or I Walk Alone?",,bridge_comparison,bridge_comparison,single,['I Walk Alone'],[],1,[],0,[],0,[],0,3,False,medium,I Walk Alone,bridge_comparison,"Which film has the director who is older, The Tie That Binds (1995 Film) or I Walk Alone?",True,True,5
2wiki_4c3d763b08c111ebbd8bac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Condemned Women or Faces In The Dark?",,bridge_comparison,bridge_comparison,single,['Faces In The Dark'],[],1,[],0,[],0,[],0,3,False,medium,Faces In The Dark,bridge_comparison,"Which film whose director is younger, Condemned Women or Faces In The Dark?",True,True,5
2wiki_53ebe6fd08a111ebbd79ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Tim (Film) or When The North Wind Blows?",,bridge_comparison,bridge_comparison,single,['When The North Wind Blows'],[],1,[],0,[],0,[],0,3,False,medium,When The North Wind Blows,bridge_comparison,"Which film whose director is younger, Tim (Film) or When The North Wind Blows?",True,True,5
2wiki_89b152f808de11ebbd9eac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who is older than the other, Bird People (Film) or Long Arm Of The Law Part 3?",,bridge_comparison,bridge_comparison,single,['Long Arm Of The Law Part 3'],[],1,[],0,[],0,[],0,3,False,medium,Long Arm Of The Law Part 3,bridge_comparison,"Which film has the director who is older than the other, Bird People (Film) or Long Arm Of The Law Part 3?",True,True,5
2wiki_ea03f7d0089011ebbd72ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who is older, In The First Degree or The Sea God?",,bridge_comparison,bridge_comparison,single,['The Sea God'],[],1,[],0,[],0,[],0,3,False,medium,The Sea God,bridge_comparison,"Which film has the director who is older, In The First Degree or The Sea God?",True,True,5
2wiki_0167ffe7086111ebbd5dac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died first, The Amateur (1981 Film) or Sons Of The Soil?",,bridge_comparison,bridge_comparison,single,['Sons Of The Soil'],[],1,[],0,[],0,[],0,3,False,medium,Sons Of The Soil,bridge_comparison,"Which film has the director who died first, The Amateur (1981 Film) or Sons Of The Soil?",True,True,5
2wiki_8eb5d60a08b811ebbd88ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born first, Rose Of The Rio Grande or Westwind (Film)?",,bridge_comparison,bridge_comparison,single,['Rose Of The Rio Grande'],[],1,[],0,[],0,[],0,3,False,medium,Rose Of The Rio Grande,bridge_comparison,"Which film has the director who was born first, Rose Of The Rio Grande or Westwind (Film)?",True,True,5
2wiki_8c090f7c08d011ebbd95ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who is older, Lover Of The Monster or Immortal (2004 Film)?",,bridge_comparison,bridge_comparison,single,['Lover Of The Monster'],[],1,[],0,[],0,[],0,3,False,medium,Lover Of The Monster,bridge_comparison,"Which film has the director who is older, Lover Of The Monster or Immortal (2004 Film)?",True,True,5
2wiki_8b01105808ac11ebbd83ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born later, A Bachelor'S Life Abroad or Map Of The Human Heart?",,bridge_comparison,bridge_comparison,single,['Map Of The Human Heart'],[],1,[],0,[],0,[],0,3,False,medium,Map Of The Human Heart,bridge_comparison,"Which film has the director who was born later, A Bachelor'S Life Abroad or Map Of The Human Heart?",True,True,5
2wiki_879c6a66089311ebbd75ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died later, When We Are Married (Film) or Pocket Money?",,bridge_comparison,bridge_comparison,single,['Pocket Money'],[],1,[],0,[],0,[],0,3,False,medium,Pocket Money,bridge_comparison,"Which film has the director who died later, When We Are Married (Film) or Pocket Money?",True,True,5
2wiki_b71a1de8089c11ebbd78ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who is older than the other, Queen Of The Pirates or Sitting Target?",,bridge_comparison,bridge_comparison,single,['Queen Of The Pirates'],[],1,[],0,[],0,[],0,3,False,medium,Queen Of The Pirates,bridge_comparison,"Which film has the director who is older than the other, Queen Of The Pirates or Sitting Target?",True,True,5
2wiki_48ace10b085c11ebbd5cac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born earlier, Murphy'S War or See You In The Next War?",,bridge_comparison,bridge_comparison,single,"[""Murphy'S War""]",[],1,[],0,[],0,[],0,3,False,medium,Murphy'S War,bridge_comparison,"Which film has the director who was born earlier, Murphy'S War or See You In The Next War?",True,True,5
2wiki_18839416088811ebbd6eac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died first, The Firm (1993 Film) or The Call Of The Blood?",,bridge_comparison,bridge_comparison,single,['The Call Of The Blood'],[],1,[],0,[],0,[],0,3,False,medium,The Call Of The Blood,bridge_comparison,"Which film has the director who died first, The Firm (1993 Film) or The Call Of The Blood?",True,True,5
2wiki_d177fb18088511ebbd6dac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born first, A Conspiracy Of Faith or Curse Of The Pink Panther?",,bridge_comparison,bridge_comparison,single,['Curse Of The Pink Panther'],[],1,[],0,[],0,[],0,3,False,medium,Curse Of The Pink Panther,bridge_comparison,"Which film has the director who was born first, A Conspiracy Of Faith or Curse Of The Pink Panther?",True,True,5
2wiki_add22dec089811ebbd77ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Tell Me Who You Are (2009 Film) or La Loi Du Nord?",,bridge_comparison,bridge_comparison,single,['La Loi Du Nord'],[],1,[],0,[],0,[],0,3,False,medium,La Loi Du Nord,bridge_comparison,"Which film whose director was born first, Tell Me Who You Are (2009 Film) or La Loi Du Nord?",True,True,5
2wiki_b40718d6089c11ebbd78ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born earlier, Speed (1936 Film) or Law Of The Valley?",,bridge_comparison,bridge_comparison,single,['Law Of The Valley'],[],1,[],0,[],0,[],0,3,False,medium,Law Of The Valley,bridge_comparison,"Which film has the director who was born earlier, Speed (1936 Film) or Law Of The Valley?",True,True,5
2wiki_c03a5e8808dd11ebbd9eac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, When the Raven Flies or The Pooch?",,bridge_comparison,bridge_comparison,single,['The Pooch'],[],1,[],0,[],0,[],0,3,False,medium,The Pooch,bridge_comparison,"Which film whose director was born first, When the Raven Flies or The Pooch?",True,True,5
2wiki_0157186e088b11ebbd6fac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born first, The Little Girl Who Was Too Fond Of Matches (Film) or A Pigeon Sat On A Branch Reflecting On Existence?",,bridge_comparison,bridge_comparison,single,['A Pigeon Sat On A Branch Reflecting On Existence'],[],1,[],0,[],0,[],0,3,False,medium,A Pigeon Sat On A Branch Reflecting On Existence,bridge_comparison,"Which film has the director who was born first, The Little Girl Who Was Too Fond Of Matches (Film) or A Pigeon Sat On A Branch Reflecting On Existence?",True,True,5
2wiki_528444f5085a11ebbd5cac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died first, When The Door Opened or The Philadelphia Story (1959 Film)?",,bridge_comparison,bridge_comparison,single,['When The Door Opened'],[],1,[],0,[],0,[],0,3,False,medium,When The Door Opened,bridge_comparison,"Which film has the director who died first, When The Door Opened or The Philadelphia Story (1959 Film)?",True,True,5
2wiki_65e10e7e08a511ebbd7dac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died later, The World Accuses or Family Gathering In The House Of Prellstein?",,bridge_comparison,bridge_comparison,single,['The World Accuses'],[],1,[],0,[],0,[],0,3,False,medium,The World Accuses,bridge_comparison,"Which film has the director who died later, The World Accuses or Family Gathering In The House Of Prellstein?",True,True,5
2wiki_6375b6d7087711ebbd67ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born earlier, Voodoo Man or Woman In The Dark (1952 Film)?",,bridge_comparison,bridge_comparison,single,['Voodoo Man'],[],1,[],0,[],0,[],0,3,False,medium,Voodoo Man,bridge_comparison,"Which film has the director who was born earlier, Voodoo Man or Woman In The Dark (1952 Film)?",True,True,5
2wiki_0e34b8e608e711ebbda5ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Out Of The Blue (1931 Film) or Year Of Enlightment?",,bridge_comparison,bridge_comparison,single,['Year Of Enlightment'],[],1,[],0,[],0,[],0,3,False,medium,Year Of Enlightment,bridge_comparison,"Which film whose director is younger, Out Of The Blue (1931 Film) or Year Of Enlightment?",True,True,5
2wiki_a560564808de11ebbd9eac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died later, Virginia'S Husband (1934 Film) or Hour Of The Wolf?",,bridge_comparison,bridge_comparison,single,['Hour Of The Wolf'],[],1,[],0,[],0,[],0,3,False,medium,Hour Of The Wolf,bridge_comparison,"Which film has the director who died later, Virginia'S Husband (1934 Film) or Hour Of The Wolf?",True,True,5
2wiki_906581ba086a11ebbd5fac1f6bf848b6,2wikimultihopqa,train,"Which film has the director born earlier, Where Mountains Float or Night Of The Dead (Film)?",,bridge_comparison,bridge_comparison,single,['Where Mountains Float'],[],1,[],0,[],0,[],0,3,False,medium,Where Mountains Float,bridge_comparison,"Which film has the director born earlier, Where Mountains Float or Night Of The Dead (Film)?",True,True,5
2wiki_bce2db32088a11ebbd6fac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who is older than the other, That Nazty Nuisance or Never Let Me Go (2010 Film)?",,bridge_comparison,bridge_comparison,single,['That Nazty Nuisance'],[],1,[],0,[],0,[],0,3,False,medium,That Nazty Nuisance,bridge_comparison,"Which film has the director who is older than the other, That Nazty Nuisance or Never Let Me Go (2010 Film)?",True,True,5
2wiki_df3fd42b084c11ebbd56ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born later, You Can'T Cheat An Honest Man or The Time That Remains?",,bridge_comparison,bridge_comparison,single,['The Time That Remains'],[],1,[],0,[],0,[],0,3,False,medium,The Time That Remains,bridge_comparison,"Which film has the director who was born later, You Can'T Cheat An Honest Man or The Time That Remains?",True,True,5
2wiki_667af5ac085a11ebbd5cac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born later, The Angel Of The Night or Against A Crooked Sky?",,bridge_comparison,bridge_comparison,single,['Against A Crooked Sky'],[],1,[],0,[],0,[],0,3,False,medium,Against A Crooked Sky,bridge_comparison,"Which film has the director who was born later, The Angel Of The Night or Against A Crooked Sky?",True,True,5
2wiki_ab3521d408a711ebbd7fac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born first, Upasane or Circle Of The Sun?",,bridge_comparison,bridge_comparison,single,['Circle Of The Sun'],[],1,[],0,[],0,[],0,3,False,medium,Circle Of The Sun,bridge_comparison,"Which film has the director who was born first, Upasane or Circle Of The Sun?",True,True,5
2wiki_e6bf01ff089611ebbd76ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Weather Is Good On Deribasovskaya, It Rains Again On Brighton Beach or Master Of The Flying Guillotine?",,bridge_comparison,bridge_comparison,single,['Master Of The Flying Guillotine'],[],1,[],0,[],0,[],0,3,False,medium,Master Of The Flying Guillotine,bridge_comparison,"Which film whose director is younger, Weather Is Good On Deribasovskaya, It Rains Again On Brighton Beach or Master Of The Flying Guillotine?",True,True,5
2wiki_92b3ca89090e11ebbdadac1f6bf848b6,2wikimultihopqa,train,"Which film was released more recently, Last Life In The Universe or Mother Teresa: In The Name Of God'S Poor?",,comparison,comparison,single,['Last Life In The Universe'],[],1,[],0,[],0,[],0,3,False,medium,Last Life In The Universe,comparison,"Which film was released more recently, Last Life In The Universe or Mother Teresa: In The Name Of God'S Poor?",True,True,5
