benchmark_id,source_dataset,source_split,source_id,question_en_original,category,complexity_type,reasoning_family,answer_type,answer_mode,answer_text_en,num_answers,priority_score,needs_translation,needs_rephrase
mintaka_validation_18dfddd1,mintaka,validation,18dfddd1,Who was the quarterback of the winning team in Super Bowl 53?,sports,multihop,multihop,entity,single,Tom Brady,1,7,True,True
mintaka_validation_19c7c396,mintaka,validation,19c7c396,Who was MLB Commissioner during World Series of 1984?,sports,multihop,multihop,entity,single,Peter Ueberroth,1,7,True,True
mintaka_validation_1dcacf3d,mintaka,validation,1dcacf3d,"Who is the main antagonist in the game featuring Donkey Kong that was released on November 21, 1994?",videogames,multihop,multihop,entity,single,King K. Rool,1,7,True,True
mintaka_validation_1dd67401,mintaka,validation,1dd67401,Who is the main captor of Mario's love interest?,videogames,multihop,multihop,entity,single,Bowser,1,7,True,True
mintaka_validation_1ecc955a,mintaka,validation,1ecc955a,Who is the wife of the 44th president of the United States who was also the first Black American president?,politics,multihop,multihop,entity,single,Michelle Obama,1,7,True,True
mintaka_validation_1eda5d4d,mintaka,validation,1eda5d4d,Who was president of the United States when Pearl Harbor was attacked?,history,multihop,multihop,entity,single,Franklin D. Roosevelt,1,7,True,True
mintaka_validation_1ee8e40c,mintaka,validation,1ee8e40c,What is the highest mountain in the continent where the country Morocco is located?,geography,multihop,multihop,entity,single,Kilimanjaro,1,7,True,True
mintaka_validation_234caafb,mintaka,validation,234caafb,Where did the lead actor of John Wick grow up?,movies,multihop,multihop,entity,single,Toronto,1,7,True,True
mintaka_validation_2652ec2b,mintaka,validation,2652ec2b,Which award did the first puzzle game by Fireproof Games win at the British Academy Video Games Awards?,videogames,multihop,multihop,entity,single,British Academy Games Award for Best Game,1,7,True,True
mintaka_validation_2cc1a1f6,mintaka,validation,2cc1a1f6,What is the largest city in the country where Mount Fuji is located?,geography,multihop,multihop,entity,single,Tokyo,1,7,True,True
mintaka_validation_3232deff,mintaka,validation,3232deff,Who directed the movie that's based on the third book in the original Twilight series?,books,multihop,multihop,entity,single,David Slade,1,7,True,True
mintaka_validation_3b26d221,mintaka,validation,3b26d221,Who signed the world's smallest country into place?,geography,multihop,multihop,entity,single,Benito Mussolini,1,7,True,True
mintaka_validation_3d242bf6,mintaka,validation,3d242bf6,Who was the second wife of the 40th US president?,history,multihop,multihop,entity,single,Nancy Reagan,1,7,True,True
mintaka_validation_40354630,mintaka,validation,40354630,What is the tallest mountain in the state that has a capital called Montgomery?,geography,multihop,multihop,entity,single,Cheaha Mountain,1,7,True,True
mintaka_validation_421971a8,mintaka,validation,421971a8,Where is that actor that plays Peter Parker in the MCU from?,movies,multihop,multihop,entity,single,England,1,7,True,True
mintaka_validation_430bff30,mintaka,validation,430bff30,Who is the second child of the novelist who wrote the novel The Green Mile?,books,multihop,multihop,entity,single,Joe Hill,1,7,True,True
mintaka_validation_447e31d9,mintaka,validation,447e31d9,Who was the first wife of Queen Elizabeth II's eldest son?,history,multihop,multihop,entity,single,Diana Spencer,1,7,True,True
mintaka_validation_45279ea1,mintaka,validation,45279ea1,Who was the wife of the U.S. president during the attack on the Trade Center?,history,multihop,multihop,entity,single,Laura Bush,1,7,True,True
mintaka_validation_46148e7d,mintaka,validation,46148e7d,Who was the quarterback of the team that won Super Bowl 50?,sports,multihop,multihop,entity,single,Peyton Manning,1,7,True,True
mintaka_validation_463cd9b2,mintaka,validation,463cd9b2,What type of eyewear was credited to have been invented by the first Postmaster General?,history,multihop,multihop,entity,single,bifocals,1,7,True,True
mintaka_validation_4f324703,mintaka,validation,4f324703,Who is the main character in the first GTA?,videogames,multihop,multihop,entity,single,Tommy,1,7,True,True
mintaka_validation_4f485cdf,mintaka,validation,4f485cdf,Who is the most popular in the last NBA 2k game?,videogames,multihop,multihop,entity,single,Kevin Durant,1,7,True,True
mintaka_validation_4f67a88e,mintaka,validation,4f67a88e,The youngest governor is from which state?,politics,multihop,multihop,entity,single,Florida,1,7,True,True
mintaka_validation_5308a78a,mintaka,validation,5308a78a,Who is the final boss in the original Castlevania game?,videogames,multihop,multihop,entity,single,Dracula,1,7,True,True
mintaka_validation_540c6b11,mintaka,validation,540c6b11,What is the tallest building in the country whose capital city is Kuala Lumpur?,geography,multihop,multihop,entity,single,Petronas Tower,1,7,True,True
mintaka_validation_5990982f,mintaka,validation,5990982f,Where was the author who wrote The Great Gatsby born?,books,multihop,multihop,entity,single,"Saint Paul, MN",1,7,True,True
mintaka_validation_5d940b68,mintaka,validation,5d940b68,Who is the leader of the country that the United States broke free of in 1776?,history,multihop,multihop,entity,single,Boris Johnson,1,7,True,True
mintaka_validation_61eb1e66,mintaka,validation,61eb1e66,What is the tallest building in the capital city of the UK?,geography,multihop,multihop,entity,single,The Shard,1,7,True,True
mintaka_validation_6821b3e2,mintaka,validation,6821b3e2,Where did the actress who was the main star in Eat Pray Love go to college?,movies,multihop,multihop,entity,single,Georgia State University,1,7,True,True
mintaka_validation_697ec789,mintaka,validation,697ec789,What team does the NFL's leading rusher from 2020 play on?,sports,multihop,multihop,entity,single,Tennessee Titans,1,7,True,True
mintaka_validation_6c31f76d,mintaka,validation,6c31f76d,Which party did the US president during Desert Storm belong to?,politics,multihop,multihop,entity,single,Republican,1,7,True,True
mintaka_validation_6dc5d2d8,mintaka,validation,6dc5d2d8,Who was the wife of the 1st president of the United States?,politics,multihop,multihop,entity,single,Martha Washington,1,7,True,True
mintaka_validation_72b9ea0d,mintaka,validation,72b9ea0d,What party did the US president during the atomic bombing of Hiroshima and Nagasaki belong to?,politics,multihop,multihop,entity,single,Democratic Party,1,7,True,True
mintaka_validation_730ae437,mintaka,validation,730ae437,What game came with the original NES and uses a light gun?,videogames,multihop,multihop,entity,single,Duck Hunt,1,7,True,True
mintaka_validation_7329c676,mintaka,validation,7329c676,"After publishing A Time to Kill, which book did its author begin working on immediately?",books,multihop,multihop,entity,single,The Firm,1,7,True,True
mintaka_validation_795c7599,mintaka,validation,795c7599,Who wrote the books that the Game of Thrones HBO show was based on?,books,multihop,multihop,entity,single,George R.R. Martin,1,7,True,True
mintaka_validation_7a8027b0,mintaka,validation,7a8027b0,Who was the youngest player at the FIFA World Cup in the year 1998?,sports,multihop,multihop,entity,single,Samuel Eto'o,1,7,True,True
mintaka_validation_817374ba,mintaka,validation,817374ba,Who was a relative of the second president who also became a president?,history,multihop,multihop,entity,single,John Quincy Adams,1,7,True,True
mintaka_validation_83f517fe,mintaka,validation,83f517fe,Who is the wife of the 23rd president?,politics,multihop,multihop,entity,single,Caroline Harrison,1,7,True,True
mintaka_validation_851dc8e8,mintaka,validation,851dc8e8,What is the oldest house in the largest city in Illinois?,geography,multihop,multihop,entity,single,Clarke House Museum,1,7,True,True
mintaka_validation_853a4508,mintaka,validation,853a4508,What is the tallest point in the 3rd smallest country in Europe?,geography,multihop,multihop,entity,single,Monte Titano,1,7,True,True
mintaka_validation_8e04963e,mintaka,validation,8e04963e,Which senator was the first person in space over the age of Neil Peart when he died?,politics,multihop,multihop,entity,single,John Glenn,1,7,True,True
mintaka_validation_8fd28dfe,mintaka,validation,8fd28dfe,What country was the 2008 MLB National League MVP born in?,sports,multihop,multihop,entity,single,Dominican Republic,1,7,True,True
mintaka_validation_9416adc9,mintaka,validation,9416adc9,Who was the spouse of the eldest child of King Louis XVI?,history,multihop,multihop,entity,single,Louis Antoine of France,1,7,True,True
mintaka_validation_94c7609e,mintaka,validation,94c7609e,"What party did the US president during the September 11, 2001 attacks belong to?",politics,multihop,multihop,entity,single,Republican Party,1,7,True,True
mintaka_validation_95dc97dc,mintaka,validation,95dc97dc,Who distributed the movie that's based on the Harry Potter book released in 2004?,books,multihop,multihop,entity,single,Warner Bros. Pictures,1,7,True,True
mintaka_validation_990c63bd,mintaka,validation,990c63bd,Who was the leader of the country that invaded Russia in 1812?,history,multihop,multihop,entity,single,Napoleon Bonaparte,1,7,True,True
mintaka_validation_9a0f9046,mintaka,validation,9a0f9046,Who is the protagonist in the tenth Final Fantasy game?,videogames,multihop,multihop,entity,single,Tidus,1,7,True,True
mintaka_validation_9af562a1,mintaka,validation,9af562a1,Who is the protagonist of the 13th Final Fantasy game?,videogames,multihop,multihop,entity,single,Lightning,1,7,True,True
mintaka_validation_9afa8edd,mintaka,validation,9afa8edd,Who was in charge of Great Britain during World War 2?,history,multihop,multihop,entity,single,Winston Churchill,1,7,True,True
mintaka_validation_9d4dccb3,mintaka,validation,9d4dccb3,"Where did the rapper in the song ""I am different"" graduate college from?",music,multihop,multihop,entity,single,Virginia State University,1,7,True,True
mintaka_validation_9ed43646,mintaka,validation,9ed43646,"From which state was the last sitting US senator to have served during the presidencies of John F. Kennedy, Lyndon B. Johnson, and Richard Nixon?",politics,multihop,multihop,entity,single,Hawaii,1,7,True,True
mintaka_validation_9fb558f2,mintaka,validation,9fb558f2,In what country was the lead singer of Talking Heads born?,music,multihop,multihop,entity,single,Scotland,1,7,True,True
mintaka_validation_9ff5ee42,mintaka,validation,9ff5ee42,Who directed the movie that was based on the third book of Lord of the Rings?,books,multihop,multihop,entity,single,Peter Jackson,1,7,True,True
mintaka_validation_a0329b75,mintaka,validation,a0329b75,Who was the quarterback of the team that won Super Bowl 42?,sports,multihop,multihop,entity,single,Eli Manning,1,7,True,True
mintaka_validation_a04200ad,mintaka,validation,a04200ad,Who is the main protagonist of the second Metal Gear game?,videogames,multihop,multihop,entity,single,Raiden,1,7,True,True
mintaka_validation_a2836aff,mintaka,validation,a2836aff,Who is the first child of the 44th president of the United States?,politics,multihop,multihop,entity,single,Malia Obama,1,7,True,True
mintaka_validation_a896bab1,mintaka,validation,a896bab1,Who did the coach that won national titles at LSU and Alabama coach for in the NFL?,sports,multihop,multihop,entity,single,Miami Dolphins,1,7,True,True
mintaka_validation_ab9a9506,mintaka,validation,ab9a9506,Who was the assassin of the man who was president of the United States in 1963?,history,multihop,multihop,entity,single,Lee Harvey Oswald,1,7,True,True
mintaka_validation_ad0a46fd,mintaka,validation,ad0a46fd,What is the tallest building in the capital city of Taiwan?,geography,multihop,multihop,entity,single,Taipei 101,1,7,True,True
mintaka_validation_b1251903,mintaka,validation,b1251903,The first United States president to be born in the 20th century was a Lieutenant in which branch of the United States military?,politics,multihop,multihop,entity,single,Navy,1,7,True,True
mintaka_validation_b5d64c8f,mintaka,validation,b5d64c8f,"Who is the daughter of the singer of the song ""Roar""?",music,multihop,multihop,entity,single,Daisy Dove Bloom,1,7,True,True
mintaka_validation_b69991e0,mintaka,validation,b69991e0,Who directed the movie that is based on the second book of The Lord of the Rings series?,books,multihop,multihop,entity,single,Peter Jackson,1,7,True,True
mintaka_validation_bc5da5fd,mintaka,validation,bc5da5fd,What is the capital city of the country where the Eiffel Tower is?,geography,multihop,multihop,entity,single,Paris,1,7,True,True
mintaka_validation_c0d02e79,mintaka,validation,c0d02e79,What organization was Gordon Freeman's primary antagonist in the second Half-Life game?,videogames,multihop,multihop,entity,single,the Combine,1,7,True,True
mintaka_validation_c22b6f2c,mintaka,validation,c22b6f2c,What famous historical playwright wrote a play involving the person who crossed the Rubicon?,history,multihop,multihop,entity,single,William Shakespear,1,7,True,True
mintaka_validation_c395ab46,mintaka,validation,c395ab46,The candidate who became the 44th U.S. president ran ads for his first presidential campaign in which Madden NFL game?,videogames,multihop,multihop,entity,single,Madden NFL 09,1,7,True,True
mintaka_validation_c75eff9f,mintaka,validation,c75eff9f,What is the tallest building in the capital of Rhode Island?,geography,multihop,multihop,entity,single,Industrial National Bank Building,1,7,True,True
mintaka_validation_c999b363,mintaka,validation,c999b363,What is the capital of the country with the highest population in the world?,geography,multihop,multihop,entity,single,Tokyo,1,7,True,True
mintaka_validation_c9ac50f7,mintaka,validation,c9ac50f7,Who was the pilot of Lunar Module during the first Apollo Mission?,history,multihop,multihop,entity,single,Buzz Aldin,1,7,True,True
mintaka_validation_cf1988b9,mintaka,validation,cf1988b9,Who is the director that made the movies based on the Hobbit book?,books,multihop,multihop,entity,single,Peter Jackson,1,7,True,True
